Prefix	fqFile	ReferenceFile	numTimesRebuildCon	MajorityConsensus	RaconUsed	MedakaUsed	MedakaModel	referenceLength	Consensus	Reference	readLength	AlignedReadLength	SNPs	Insertions	Deletions	ReadsInCluster	DetectedReferences	DectableReferences	TotalReferences	elapsedTime	userTime	kernalTime	maxResidentMemory	cpuPercentage	primers	maxReadLength	minPercReadsToKeepClust
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-19--con.fasta	HAP04	663	658	0	0	0	71927	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-1--con.fasta	HAP39	662	658	2	0	0	174753	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	NA	NA	NA	NA	NA	NA	NA	4842	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-21--con.fasta	HAP28	660	658	2	2	2	6194	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-22--con.fasta	HAP45	654	649	0	2	2	24467	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-23--con.fasta	HAP60	661	658	0	0	0	27446	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-24--con.fasta	HAP12	660	657	0	0	1	32173	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-25--con.fasta	HAP14	661	657	0	2	3	3931	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-28--con.fasta	HAP55	613	613	0	1	3	33619	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-2--con.fasta	HAP62	657	655	0	0	0	99121	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-31--con.fasta	HAP07	638	638	1	1	0	6719	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-33--con.fasta	HAP09	643	641	0	3	0	4065	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-34--con.fasta	HAP15	654	652	1	1	0	6347	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-35--con.fasta	HAP20	649	647	0	0	5	4833	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-3--con.fasta	HAP58	618	618	0	0	0	11202	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-42--con.fasta	HAP16	662	658	0	2	2	6316	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	655	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-44--con.fasta	HAP30	660	653	0	1	3	6143	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	653	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-4--con.fasta	HAP41	651	647	1	0	0	69419	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-5--con.fasta	HAP13	614	614	3	2	0	38515	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-6--con.fasta	HAP17	587	587	0	0	0	49865	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-7--con.fasta	HAP24	661	657	0	0	1	40664	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-8--con.fasta	HAP19	661	658	0	1	1	31030	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-9--con.fasta	HAP10	665	645	0	0	0	92667	29	43	50	24335.93	27759.47	3431.01	1900416	128%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-0--con.fasta	HAP19	658	658	0	1	1	14344	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-10--con.fasta	HAP38	658	658	2	2	1	23189	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-11--con.fasta	HAP04	660	660	1	4	2	31078	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-12--con.fasta	HAP60	661	661	0	3	0	12216	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	654	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-13--con.fasta	HAP44	654	654	0	2	2	44446	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-14--con.fasta	HAP38	659	659	85	6	5	236	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-15--con.fasta	HAP10	651	651	0	0	0	38454	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	654	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-16--con.fasta	HAP35	655	655	3	1	0	27317	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-17--con.fasta	HAP36	656	656	3	4	3	31283	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-18--con.fasta	HAP12	656	656	1	1	0	15225	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-19--con.fasta	HAP55	658	658	2	7	7	15442	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-1--con.fasta	HAP11	654	654	2	1	5	6986	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-20--con.fasta	HAP20	654	654	2	0	4	2197	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	655	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-21--con.fasta	HAP23	655	655	1	0	0	12591	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-22--con.fasta	HAP13	666	666	8	8	0	16998	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-23--con.fasta	HAP16	654	654	1	0	1	2871	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-24--con.fasta	HAP15	665	665	2	7	0	2965	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-25--con.fasta	HAP14	654	654	6	3	4	1630	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-26--con.fasta	HAP07	622	622	1	6	0	2842	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-27--con.fasta	HAP37	659	659	2	5	0	791	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	NA	NA	NA	NA	NA	NA	NA	0	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-29--con.fasta	HAP58	658	658	0	2	0	4994	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-2--con.fasta	HAP62	663	663	2	5	0	42829	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-3--con.fasta	HAP17	646	646	1	0	0	26711	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-4--con.fasta	HAP45	654	654	1	1	2	10925	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-5--con.fasta	HAP28	657	657	2	0	1	2855	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-6--con.fasta	HAP09	662	662	1	5	1	1946	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-7--con.fasta	HAP39	663	663	2	6	0	80525	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-8--con.fasta	HAP24	655	655	1	3	0	16733	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	653	ASHURE-full-20230314-trim--ASURE--All--AB--clust--clust-9--con.fasta	HAP41	654	654	7	2	1	29880	28	43	50	Command terminated by signal 11
3125.57	3355.24	399.26	779176	120%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595291.590	HAP19	655	655	0	3	6	14281	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	653	SRR11595176.3104	HAP41	657	657	13	7	3	23905	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595221.2272	HAP60	656	656	4	4	6	11798	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595229.760	HAP38	655	655	10	6	8	21925	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595278.400	HAP04	664	664	23	14	8	16638	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595278.400	HAP04	661	661	1	4	1	14519	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	654	SRR11594804.488	HAP44	656	656	14	14	12	24534	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595208.2605	HAP10	653	653	12	6	5	33591	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595208.2605	HAP10	651	651	3	1	2	4830	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595189.3880	HAP11	653	653	5	8	13	6886	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	654	SRR11595271.2048	HAP35	655	655	8	9	8	24457	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595274.681	HAP36	660	660	20	12	7	12094	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595274.681	HAP36	653	653	2	3	5	19275	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595188.3215	HAP12	653	653	1	2	4	15209	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595228.837	HAP55	659	659	14	10	9	9988	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595228.837	HAP55	656	656	5	5	7	5410	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	655	SRR11595252.2054	HAP23	655	655	4	6	6	12455	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595269.1641	HAP20	650	650	2	1	9	2193	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	653	SRR11595254.3128	HAP41	652	652	2	2	3	6043	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595228.2619	HAP62	659	659	4	10	9	42237	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595288.3523	HAP13	655	655	9	7	10	15762	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11594768.1512	HAP16	662	662	6	11	4	2817	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595246.2885	HAP15	660	660	10	9	7	2601	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	654	SRR11594770.1258	HAP44	646	646	7	6	4	19158	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595298.635	HAP07	615	615	3	4	5	2833	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	654	SRR11595189.92	HAP35	652	652	5	6	8	2869	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11595252.62	HAP58	662	662	0	7	1	4995	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--AB.fastq	ASURE-ref.fasta	2	FALSE	TRUE	FALSE	NA	658	SRR11594735.667	HAP17	651	651	4	6	1	26074	28	43	50	3335.43	6501.44	424.94	778692	207%	byActualRef	750	0.003
